Date,High_minus_Low,Cha_Spread,ret_High,ret_Low,cha_High,cha_Low
199401,0.05998815016902888,0.1682113199366066,0.0737956431181543,0.01380749294912542,0.5546339740205795,0.38642265408397286
199402,-0.0030549255216499246,0.13209069300406728,-0.05231053444318002,-0.049255608921530095,0.5127807684836098,0.3806900754795425
199403,0.026440567049661155,0.13659374597509838,-0.044676159956943164,-0.07111672700660432,0.5371980599275683,0.4006043139524699
199404,0.01755078896204014,0.13743530101077944,0.027573116709197147,0.010022327747157007,0.5682650106590316,0.4308297096482521
199405,0.0010497676991494242,0.12864671190241678,-0.006656150796177895,-0.007705918495327319,0.5612433823715753,0.43259667046915856
199406,-0.02399882909628974,0.15254399394284612,-0.06522031139584557,-0.04122148229955583,0.5937333015488803,0.44118930760603414
199407,0.05639317378531159,0.1728309850468286,0.08285699357119816,0.02646381978588657,0.6316142094009348,0.45878322435410623
199408,-0.02959389401651988,0.15876565376475332,0.003538309663430675,0.03313220367995055,0.6017157677194901,0.44295011395473677
199409,0.002572914281232845,0.16769186981808215,-0.06008271592597409,-0.06265563020720694,0.596516048650308,0.4288241788322259
199410,-0.01589199904354581,0.1793916921479748,0.007198109097202402,0.02309010814074821,0.6341136138149905,0.45472192166701575
199411,0.061187042104778024,0.17645500929336344,0.015599522370477473,-0.04558751973430055,0.6292390755765219,0.4527840662831585
199412,-0.05026736930858232,0.17329852728773532,-0.040019448490680995,0.010247920817901324,0.6362960582368254,0.46299753094909013
199501,-0.015257478976913107,0.2175415592860609,-0.04021159954565614,-0.02495412056874303,0.662938486521568,0.44539692723550706
199502,0.02621033650721382,0.23419304013661052,0.021601915267769833,-0.004608421239443989,0.6952531619109551,0.4610601217743446
199503,0.0233856783593432,0.21509336748525804,0.002504384982366126,-0.020881293376977077,0.6762152488200575,0.4611218813347994
199504,-0.004966657517304549,0.20503240348148327,0.028631376137693,0.03359803365499755,0.6777155462630603,0.472683142781577
199505,0.05536179941091197,0.20774999282230516,0.060541332809560186,0.005179533398648217,0.6693512517916537,0.4616012589693485
199506,-0.03347289181031886,0.1907525995720225,-0.03521077618136781,-0.0017378843710489538,0.6444709644416698,0.45371836486964734
199507,0.01364674156738857,0.20996382239943245,0.06222093455165319,0.048574192984264616,0.6654767144414437,0.4555128920420113
199508,0.005612400177473266,0.1994216582757568,0.006205298940869084,5.928987633958173e-4,0.6340867391396721,0.43466508086391525
199509,-0.009629682225274258,0.2054603144254769,-0.005423183036923708,0.004206499188350549,0.6344263364346033,0.4289660220091264
199510,9.8897232947299e-4,0.20898389330221667,-0.007820097546236918,-0.008809069875709908,0.6351022349332696,0.4261183416310529
199511,-0.012426590149461497,0.21328486643443867,0.031221194673582985,0.04364778482304448,0.6452975092352906,0.43201264280085194
