Date,Rank,Cha_Spread,ret_High,ret_Low,cha_High,cha_Low
196201,0.0745074453979374,0.5354207655262816,-0.0030616585533244658,-0.07756910395126186,0.8001691519297093,0.2647483864034277
196202,-7.23249941384202e-4,0.4937686341118772,0.004199781700043238,0.00492303164142744,0.7862187159710345,0.29245008185915733
196203,-0.005261100944790584,0.5027359215487867,-0.009070858228618467,-0.003809757283827884,0.7903822368609947,0.2876463153122081
196204,-0.004975742034953504,0.527203513634674,-0.08524641469243859,-0.08027067265748508,0.8175043744012946,0.2903008607666206
196205,0.04210223377305161,0.580907731318729,-0.053157787814887364,-0.09526002158793898,0.9015556613998681,0.3206479300811391
196206,0.036208249467077624,0.6146513017368643,-0.07451541012603817,-0.1107236595931158,0.9579357165138308,0.3432844147769664
196207,-0.017702112502039707,0.7088284655346796,0.05326310487394939,0.0709652173759891,1.1047975121462388,0.39596904661155924
196208,-0.013864808481031056,0.7285513075556428,0.0030818429918868604,0.016946651472917917,1.0984984458774452,0.36994713832180226
196209,0.02705796471247078,0.6988796474043392,-0.03801276509830413,-0.06507072981077491,1.0596507245657272,0.360771077161388
196210,0.018041169280321755,0.6624387230573463,0.019952497202174166,0.0019113279218524119,1.0482605094366795,0.3858217863793332
196211,-0.002119043201392126,0.6849532928407871,0.12387948305411094,0.12599852625550306,1.07107672392683,0.38612343108604297
196212,0.0022963935878524255,0.6527459685652358,0.010999303887908585,0.00870291030005616,0.9981183124494477,0.3453723438842119
196301,0.006654102020238306,0.6060264063360226,0.05590587914406156,0.049251777123823254,0.9498083586318321,0.34378195229580943
196302,0.032942497881152534,0.6169532662030891,-0.002051087042982549,-0.03499358492413508,0.9453188417013685,0.3283655754982794
196303,-0.008525426691986606,0.584231700844067,0.02192949123057917,0.030454917922565775,0.9246136722023626,0.3403819713582957
196304,0.013949279871808572,0.6090808809821996,0.06640818038755592,0.05245890051574734,0.9394047825280956,0.33032390154589597
196305,0.006088425686939212,0.5674685589199332,0.03483440078352588,0.028745975096586666,0.8814035805328643,0.3139350216129311
196306,0.022017595839546773,0.5426433927393535,-0.00974137755508518,-0.031758973394631955,0.8560442334064556,0.3134008406671022
196307,8.717708319949998e-4,0.561047044576328,-0.008447363691471445,-0.009319134523466445,0.8861906698920418,0.3251436253157137
196308,-0.0010995702087714526,0.5623650731747613,0.05632423187349795,0.0574238020822694,0.8965642464262005,0.3341991732514393
196309,-0.01607900801811335,0.5341766924713641,-0.025523068166064908,-0.009444060147951556,0.8510437955906153,0.3168671031192512
196310,-0.01737038175941248,0.5569577654197623,0.025161056709943924,0.042531438469356406,0.875985973052533,0.3190282076327707
196311,0.016557182579549735,0.5567473307409214,0.007626569215708632,-0.008930613363841102,0.8600238872885175,0.30327655654759617
196312,-0.0076456138959995305,0.5448946946102117,0.02370226458225071,0.03134787847825024,0.856629495420571,0.31173480081035937
196401,-0.0024378998115949235,0.5396160639413048,0.019879014013956496,0.02231691382555142,0.8403507298999633,0.3007346659586585
196402,0.016129572476703297,0.5339819828379513,0.03630449744093478,0.020174924964231483,0.8261228082265277,0.29214082538857644
196403,0.00300607310149709,0.5310319246365732,0.02865493431718637,0.02564886121568928,0.8184268700753702,0.28739494543879696
196404,0.007040572577340512,0.5031284176959184,-0.004560321534726986,-0.011600894112067498,0.7855627309392964,0.282434313243378
196405,0.022384714304553875,0.5163753001380689,0.03980573371264523,0.017421019408091355,0.7999339907013381,0.28355869056326916
196406,0.012835047424024599,0.4948038717941432,0.019922181092811398,0.0070871336687868,0.7732122833636375,0.2784084115694942
196407,0.005074670639366258,0.49233430424271923,0.021311699873471535,0.016237029234105277,0.7825886335121249,0.2902543292694057
196408,-0.011041688000049928,0.48340119882166016,-0.024465152737109655,-0.013423464737059727,0.7700433514345413,0.2866421526128812
196409,0.009926974282212793,0.49829549192499994,0.043906066541073006,0.03397909225886021,0.7905358667240664,0.29224037479906645
196410,0.017211535382132576,0.47090885747257566,0.01920387424247482,0.0019923388603422464,0.7561407128700256,0.2852318553974499
196411,-0.03392016514307225,0.4794365346878371,-0.01758072629667494,0.01633943884639731,0.7625343759672957,0.2830978412794586
196412,-0.017847828819948747,0.47737665874540247,-0.012069572645102125,0.005778256174846622,0.7619624031867306,0.2845857444413281
196501,-0.01945051750392531,0.4850323811379994,0.03937363636835985,0.058824153872285165,0.7655869368548881,0.2805545557168887
196502,0.001007560838680725,0.48510773672073354,0.016613608656359812,0.015606047817679087,0.7526856613985907,0.26757792467785724
196503,0.002003975062273622,0.47834244844627827,-0.011555243020451161,-0.013559218082724783,0.7431311993205346,0.2647887508742563
196504,-0.002833379738929387,0.48742364517575326,0.04749994110201474,0.05033332084094413,0.7564523034626687,0.2690286582869154
196505,-2.359016320109316e-4,0.46622031949877724,-0.009787495110098323,-0.009551593478087391,0.7240869493522029,0.2578666298534257
196506,-0.0015516014942657669,0.47149378643475615,-0.052193438424079225,-0.05064183692981346,0.7335085909137183,0.2620148044789622
196507,0.012996294050485486,0.5310131749414742,0.036966109039303786,0.0239698149888183,0.8236987259845571,0.29268555104308297
196508,0.005453474278582678,0.5035249291371048,0.048390241491709,0.04293676721312632,0.793148708669721,0.2896237795326162
196509,-0.009525296248355467,0.4822764453202217,0.029932921087435827,0.039458217335791294,0.7628531457490393,0.28057670042881766
196510,0.006442136430321578,0.46748717808085044,0.0430798590240644,0.03663772259374282,0.7420757597923607,0.2745885817115103
196511,0.02303816732593519,0.4428728937244046,0.021135818477041764,-0.0019023488488934244,0.7079510260174282,0.2650781322930236
196512,0.002088223678514127,0.42741029057874663,0.01996357315603878,0.017875349477524654,0.6946754513356213,0.2672651607568747
196601,0.031631344059247925,0.40747598815874925,0.03149918613159847,-1.3215792764945575e-4,0.6722282035093428,0.26475221535059346
196602,-0.00879708101712615,0.3846816727543441,-0.012949578331786353,-0.004152497314660203,0.6505255186159077,0.26584384586156357
196603,-0.018550779006764134,0.39641586771024717,-0.029551082673652643,-0.011000303666888511,0.6629324460313892,0.266516578321142
196604,-0.002195705444229319,0.41374458794687513,0.021813851267635156,0.024009556711864475,0.6858446128786305,0.2721000249317554
196605,-0.0030539495748381704,0.4025659351865999,-0.05673773494260852,-0.05368378536777035,0.6707857166909688,0.26821978150436887
196606,0.009609882804110355,0.43008345823669647,-0.007254841604453328,-0.016864724408563684,0.7142313393142455,0.28414788107754907
196607,-0.00680105149721907,0.4551514603061759,-0.024420921978351995,-0.017619870481132924,0.7623053233761801,0.3071538630700041
196608,-0.009528684633117568,0.4711966362529975,-0.08195931016002987,-0.0724306255269123,0.7829909682791821,0.3117943320261846
196609,0.004651397057830586,0.5317909257186277,-0.024227627174600797,-0.028879024232431383,0.8550468415672293,0.32325591584860164
196610,0.009230022461234645,0.5420409801183667,0.0380983736378513,0.028868351176616652,0.880188062995794,0.33814708287742734
196611,-0.05127050737854877,0.5303881019501555,0.010710899413625635,0.061981406792174405,0.858763432138387,0.3283753301882315
196612,0.04864383077195512,0.5198863157581479,0.04154298766593635,-0.007100843106018765,0.8329004585662612,0.31301414280811324
196701,0.011402824153648655,0.48292754319221437,0.09046912386026892,0.07906629970662027,0.793949003769027,0.3110214605768126
196702,-0.01724549244400371,0.45241847915646394,-0.0022112682128522226,0.015034224231151487,0.7444252933670633,0.2920068142105994
196703,0.01300672638901619,0.4592778859743832,0.05824541802282568,0.04523869163380949,0.7518480587004319,0.2925701727260488
196704,-0.020126592649803647,0.44052411020481286,0.03696988932924475,0.057096481979048395,0.7201620110642538,0.279637900859441
196705,0.018651111059363602,0.4463731227427428,-0.02718889524853664,-0.04584000630790024,0.7042904556996793,0.2579173329569364
196706,-0.022615871443529882,0.4357862950963632,0.010017040295071394,0.03263291173860128,0.7060059805733985,0.27021968547703534
196707,-0.002743285949422046,0.4379283677284373,0.061895139143120705,0.06463842509254275,0.7364864768877026,0.2985581091592654
196708,0.010302693339652572,0.4141324238620566,0.001389821988851347,-0.008912871350801224,0.6959601053904649,0.2818276815284083
196709,-0.019894107974185105,0.4136125253980118,0.021266510314253164,0.04116061828843827,0.6991437937205143,0.2855312683225024
196710,-0.040963935417486046,0.4156774393841382,-0.0650368838177098,-0.02407294840022376,0.6917229593933978,0.2760455200092596
196711,2.0210454484293882e-4,0.45823316212113446,0.006679705927781943,0.006477601382939004,0.7415178939309707,0.28328473180983627
196712,0.009885609982334665,0.4577209195070244,0.03195104663228173,0.022065436649947066,0.7424223944118322,0.28470147490480785
196801,0.019341626353461705,0.4180435881559239,-0.039897783844123146,-0.05923941019758485,0.6948061827609449,0.27676259460502095
196802,0.005122905695466914,0.4370884714309786,-0.02251696170271202,-0.027639867398178933,0.728542123314013,0.2914536518830344
196803,-0.032176522713993225,0.4537863971863766,-0.007175448011480127,0.025001074702513098,0.7536867263688627,0.29990032918248616
196804,-0.029442207574225762,0.4670939952660014,0.07648866690575777,0.10593087447998353,0.7603137578545162,0.2932197625885148
196805,0.0040478269290324075,0.4462657520247531,0.02556795910467639,0.021520132175643983,0.7125038165461054,0.2662380645213523
196806,0.04143197301130548,0.4325391765471625,0.033436631520082055,-0.007995341491223424,0.6951883942313758,0.2626492176842133
196807,0.018464294441387225,0.4447821465712864,-0.02946609994379868,-0.047930394385185905,0.7308873135467824,0.286105166975496
196808,-0.009692035365179718,0.4585645588167811,0.007344965503228131,0.01703700086840785,0.7641110853236818,0.3055465265069007
196809,0.01635539580727955,0.46225223178183644,0.050879048500506445,0.034523652693226894,0.7626294986357293,0.30037726685389277
196810,0.03147717874527993,0.4330420855395413,0.023409968174698814,-0.008067210570581117,0.7227004465995238,0.28965836105998255
196811,0.009196990033921784,0.41860428172602315,0.0665570666168785,0.05736007658295672,0.7098580785070626,0.2912537967810394
196812,0.02597542016155855,0.39124476066594627,-0.016830513163071326,-0.042805933324629876,0.6678384735620445,0.27659371289609824
196901,0.017770676963595917,0.38591289277561946,0.0042799294260219,-0.01349074753757402,0.6666603831381008,0.2807474903624814
196902,-0.0046118447819763556,0.38173859553524636,-0.0551781349170593,-0.050566290135082945,0.6664233768195922,0.2846847812843459
196903,-0.014834812251987399,0.41482740325325196,0.016568800747214812,0.03140361299920221,0.7159040143321483,0.3010766110788964
196904,-0.031908217388593306,0.42213393614162653,0.0038797279221189033,0.03578794531071221,0.7094473687147398,0.2873134325731133
196905,-0.013579201937670428,0.41586155421998444,-0.01129500971192,0.0022841922257504283,0.693352063790057,0.27749050957007254
196906,-0.03649565557182359,0.43717221446418303,-0.07539949291122283,-0.03890383733939924,0.7127023989149914,0.2755301844508084
196907,-0.024369040416376227,0.5159578509207113,-0.07192915693525816,-0.04756011651888193,0.823867610679636,0.30790975975892465
196908,-0.021623729297467288,0.5752419546805838,0.03662061746764362,0.05824434676511091,0.9009901075573745,0.3257481528767907
196909,-0.009314745981021139,0.5696467954625544,-0.014810065444785985,-0.005495319463764847,0.8778259994502284,0.30817920398767407
196910,-0.014780346007376322,0.581093167397097,0.04764307837284294,0.062423424380219264,0.8933192644341565,0.31222609703705945
196911,-0.026177025494145315,0.5539289871686941,-0.046788211484877724,-0.02061118599073241,0.8497222820667095,0.2957932948980155
196912,-0.025548933728025643,0.6026387892616786,-0.025362647138987473,1.8628658903817126e-4,0.9058998889251303,0.30326109966345177
197001,-0.01334238757616861,0.627710847904396,-0.07909264351464194,-0.06575025593847333,0.9307585460944995,0.30304769819010346
197002,0.04057005126886161,0.6861586026735325,0.08463883584923391,0.044068784580372306,1.0114311058430048,0.32527250316947237
197003,0.01837102590005152,0.6098054226806929,0.008092491981750738,-0.01027853391830078,0.9207739804712618,0.3109685577905688
197004,0.008718771206441253,0.6067785998057749,-0.08278165954507713,-0.09150043075151838,0.9212479923061296,0.3144693925003548
197005,0.018496886079543348,0.6755598269246454,-0.05767522614110586,-0.07617211222064921,1.019649626410273,0.3440897994856276
197006,-0.024537070977183773,0.7205941883034814,-0.06258716364915591,-0.03805009267197214,1.0880446836067463,0.3674504953032649
197007,0.030602356551707045,0.842463152397408,0.08538339512127016,0.054781038569563116,1.2539152769369561,0.41145212453954816
197008,0.016609002381419748,0.7057083616446399,0.048505924967026576,0.03189692258560683,1.0996390008036414,0.39393063915900145
197009,-0.0248873176468647,0.7224325992047034,0.031709456885978995,0.056596774532843695,1.1055672176854734,0.3831346184807699
197010,-0.029026193880554843,0.7048468698368041,-0.03326189038917422,-0.004235696508619378,1.0709915905214387,0.3661447206846346
197011,0.0020465574309268264,0.6930341255732242,0.05158768160941921,0.049541124178492386,1.057343681675649,0.3643095561024248
197012,0.012735091389557314,0.6728451287448974,0.06931897197171574,0.05658388058215843,1.0207051184620415,0.347859989717144
197101,0.013137660705314226,0.6122948344059804,0.05827892021449141,0.04514125950917718,0.9408085727108478,0.3285137383048674
197102,-0.006449000678917188,0.5782488901420544,0.015017735229051277,0.021466735907968465,0.8897370553863648,0.31148816524431044
197103,-0.010231139541719496,0.5744875465885684,0.03525724967877794,0.04548838922049744,0.8840914520576145,0.30960390546904604
197104,4.988359970911627e-6,0.5542298936413803,0.03976196777355236,0.03975697941358145,0.8542764826830904,0.3000465890417101
197105,-0.012819061438073126,0.5474978693998731,-0.03898395285195789,-0.026164891413884762,0.8307285769229368,0.2832307075230637
197106,-0.01922588253674713,0.5742370998048438,-0.01204499122872767,0.00718089130801946,0.8675171628547225,0.29328006304987864
197107,-0.004109168707301172,0.6149116032340496,-0.050337567841910624,-0.04622839913460945,0.9229937296176127,0.3080821263835632
197108,-0.006971515402702369,0.6476250016573621,0.05483182200976654,0.061803337412468906,0.9722546342999353,0.32462963264257316
197109,-0.03598284711890826,0.615425260990099,-0.031527184187640424,0.004455662931267833,0.9217182367184786,0.30629297572837966
197110,-0.012454952895583876,0.6578637584889951,-0.05387881652051007,-0.04142386362492619,0.9640496904985543,0.3061859320095591
197111,-0.021045476233014438,0.7067811923084288,-0.01300660521250918,0.008038871020505258,1.027274530983663,0.3204933386752342
197112,0.012180058225107773,0.7310310112926781,0.10148026641026345,0.08930020818515567,1.0486056963786452,0.3175746850859672
197201,-6.932809841759813e-4,0.654726987607004,0.02413099532119875,0.024824276305374732,0.9395963453562292,0.2848693577492252
197202,-0.010204197937005235,0.6460226976730723,0.037971514332224766,0.04817571226923,0.9262008996663647,0.2801782019932924
197203,-0.03218077408211893,0.621951996391612,-0.011936861063209332,0.0202439130189096,0.8917846138308148,0.2698326174392028
197204,-0.01629679023012801,0.6382264117218209,-0.0027486033074874037,0.013548186922640605,0.9038898189619534,0.2656634072401325
197205,-0.029119692959308347,0.6501818465685711,-0.005791494335195781,0.023328198624112565,0.9121376123344108,0.2619557657658397
197206,-0.016957591728570177,0.6625939833198115,-0.030427303972068345,-0.013469712243498166,0.9208393909422713,0.2582454076224598
197207,-0.016810033943599673,0.7190361116668899,-0.012673522473273947,0.004136511470325725,1.0021604629854621,0.28312435131857233
197208,0.0487042059752536,0.7457306675405655,0.06309281161080478,0.014388605635551182,1.0339525196952637,0.28822185215469825
197209,-0.028083799729283262,0.688798341668618,-0.031413664778550995,-0.0033298650492677344,0.9687722448844798,0.2799739032158618
197210,3.4456922480720874e-4,0.7213210066821137,0.006199165276553389,0.00585459605174618,1.0047467808286485,0.28342577414653475
197211,0.04929671318159303,0.727359143288203,0.08254539572679903,0.033248682545206,1.0091387813749348,0.2817796380867319
197212,-0.0514515525965628,0.6552762386925953,-0.025105990966715404,0.02634556162984739,0.9272761263382906,0.2719998876456953
197301,-0.011513812497612443,0.6881680466319586,-0.03481358289129269,-0.023299770393680246,0.9502670737734489,0.2620990271414902
197302,0.0015231076298873256,0.7189766993084125,-0.0218249778764424,-0.023348085506329726,0.9870358321689153,0.26805913286050287
197303,0.025194785070944935,0.7441958984664261,0.012496623488736015,-0.012698161582208918,1.020319025277584,0.27612312681115786
197304,0.029679759789793293,0.7291607721887048,-0.024274072507662163,-0.053953832297455456,1.0070930726899248,0.27793230050122
197305,-0.03221380338307724,0.7414234975869515,-0.03373403974297934,-0.001520236359902098,1.0326611787504396,0.2912376811634881
197306,-0.03129227301756379,0.7931859568534185,-0.03492076472994221,-0.0036284917123784143,1.0820935071679214,0.288907550314503
197307,0.010282460550902824,0.865133935500257,0.06510438041489068,0.05482191986398786,1.1782015361436438,0.31306760064338685
197308,0.015736448400615177,0.8289043655816655,-0.018162152565552894,-0.03389860096616807,1.1318532040898435,0.30294883850817794
197309,0.06494312159378826,0.8429410973319532,0.08456292195844597,0.01961980036465771,1.1564024255426077,0.3134613282106546
197310,-0.02163223378886072,0.7527045064544913,-0.015570990373577261,0.0060612434152834595,1.0574085205414947,0.3047040140870035
197311,-0.029698464908809938,0.7424947646000506,-0.14421933360377767,-0.11452086869496773,1.045711171047676,0.3032164064476255
197312,0.02719158612137223,0.9016724383739427,0.023276397567332775,-0.003915188554039453,1.239832653277181,0.33816021490323844
197401,0.0374556233278426,0.8265832531068178,0.03478857620835421,-0.002667047119488387,1.162277667499553,0.3356944143927352
197402,0.038083994236274794,0.8008834010414011,0.02894404292114712,-0.009139951315127673,1.1417867707646214,0.34090336972322033
197403,-0.013978684816252473,0.7710294446499669,-0.03272640731219118,-0.018747722495938708,1.1160668442634654,0.34503739961349844
197404,0.004839503761969399,0.8442861911717676,-0.02671694276135396,-0.03155644652332336,1.1949854578842007,0.35069926671243307
197405,-0.05473918390249244,0.9036624040994115,-0.06175313657191532,-0.007013952669422879,1.2692143934304372,0.36555198933102584
197406,-0.026201086342257943,0.9879088329684328,-0.03904659281735847,-0.012845506475100528,1.3501338115772286,0.3622249786087959
197407,0.08385190357208683,1.04229270954415,-0.028801647342871738,-0.11265355091495857,1.440790978726207,0.3984982691820567
197408,0.021322716730973426,1.04607787081147,-0.07864265693183514,-0.09996537366280857,1.4967236433263047,0.4506457725148348
197409,0.07619240937072533,1.1346056508305051,-0.07276631283152715,-0.14895872220225248,1.6390855873069592,0.5044799364764542
